0.19608,1,0
0.20784,1,0
0.21569,1,0
0.22745,1,0
0.23529,1,0
0.24314,1,0
0.2549,1,0
0.26275,1,0
0.27059,1,0
0.27451,1,0
0.28235,1,0
0.29412,1,0
0.30196,1,0
0.3098,1,0
0.31765,1,0
0.32549,1,0
0.33333,1,0
0.34118,1,0
0.34902,1,0
0.35686,1,0
0.36471,1,0
0.36863,1,0
0.37647,1,0
0.38824,1,0
0.39216,1,0
0.4,1,0
0.40392,1,0
0.41569,1,0
0.42353,1,0
0.42353,1,0
0.43529,1,0
0.44314,1,0
0.44706,1,0
0.4549,1,0
0.46275,1,0
0.46667,1,0
0.47451,1,0
0.48235,1,0
0.48627,1,0
0.49412,1,0
0.50196,1,0
0.50588,1,0
0.51373,1,0
0.51765,1,0
0.52549,1,0
0.53333,1,0
0.53725,1,0
0.5451,1,0
0.54902,1,0
0.55686,1,0
0.56078,1,0
0.56471,1,0
0.57255,1,0
0.58039,1,0
0.58824,1,0
0.58824,1,0
0.59608,1,0
0.60392,1,0
0.60784,1,0
0.61569,1,0
0.61961,1,0
0.62745,1,0
0.63137,1,0
0.63922,1,0
0.64314,1,0
0.65098,1,0
0.6549,1,0
0.66275,1,0
0.66275,1,0
0.67059,1,0
0.67843,1,0
0.68235,1,0
0.68627,1,0
0.69412,1,0
0.69804,1,0
0.70588,1,0
0.7098,1,0
0.71765,1,0
0.71765,1,0
0.72941,1,0
0.72941,1,0
0.73725,1,0
0.74118,1,0
0.74902,1,0
0.75294,1,0
0.75686,1,0
0.76078,1,0
0.76471,1,0
0.77255,1,0
0.77647,1,0
0.78431,1,0
0.78824,1,0
0.79608,1,0
0.79608,1,0
0.80392,1,0
0.80784,1,0
0.81176,1,0
0.81961,1,0
0.82353,1,0
0.82745,1,0
0.83529,1,0
0.83529,1,0
0.84314,1,0
0.85098,1,0
0.8549,1,0
0.85882,1,0
0.85882,1,0
0.87059,1,0
0.87059,1,0
0.87843,1,0
0.88235,1,0
0.88627,1,0
0.89412,1,0
0.89804,1,0
0.89804,1,0
0.90588,1,0
0.9098,1,0
0.91765,1,0
0.92157,1,0
0.92549,1,0
0.93333,1,0
0.93725,1,0
0.93725,1,0
0.9451,1,0
0.9451,1,0
0.95294,1,0
0.95686,1,0
0.96078,1,0
0.96863,1,0
0.97255,1,0
0.97255,1,0
0.98039,1,0
0.98431,1,0
0.99216,1,0
0.99608,1,0
1,1,0
1,1,0
1,0.99216,0
1,0.98431,0
1,0.98039,0
1,0.97647,0
1,0.97255,0
1,0.96471,0
1,0.96078,0
1,0.95686,0
1,0.94902,0
1,0.94902,0
1,0.94118,0
1,0.93725,0
1,0.93333,0
1,0.92549,0
1,0.92549,0
1,0.91765,0
1,0.91373,0
1,0.90588,0
1,0.90196,0
1,0.89412,0
1,0.89412,0
1,0.88235,0
1,0.88235,0
1,0.87451,0
1,0.87059,0
1,0.86275,0
1,0.85882,0
1,0.8549,0
1,0.85098,0
1,0.84314,0
1,0.83922,0
1,0.83529,0
1,0.82745,0
1,0.82353,0
1,0.81569,0
1,0.81176,0
1,0.80784,0
1,0.8,0
1,0.79216,0
1,0.79216,0
1,0.78039,0
1,0.78039,0
1,0.77255,0
1,0.76863,0
1,0.76471,0
1,0.76078,0
1,0.74902,0
1,0.7451,0
1,0.74118,0
1,0.73333,0
1,0.72941,0
1,0.72157,0
1,0.71765,0
1,0.7098,0
1,0.70588,0
1,0.70196,0
1,0.69412,0
1,0.6902,0
1,0.68235,0
1,0.67451,0
1,0.67059,0
1,0.66667,0
1,0.6549,0
1,0.65098,0
1,0.64706,0
1,0.64314,0
1,0.63529,0
1,0.62745,0
1,0.62353,0
1,0.61569,0
1,0.60784,0
1,0.60392,0
1,0.59608,0
1,0.58824,0
1,0.58431,0
1,0.58039,0
1,0.57255,0
1,0.56471,0
1,0.55686,0
1,0.55294,0
1,0.5451,0
1,0.54118,0
1,0.52941,0
1,0.52549,0
1,0.51765,0
1,0.51373,0
1,0.50588,0
1,0.49804,0
1,0.4902,0
1,0.48627,0
1,0.47451,0
1,0.46667,0
1,0.46275,0
1,0.4549,0
1,0.45098,0
1,0.43922,0
1,0.43137,0
1,0.42745,0
1,0.41569,0
1,0.41176,0
1,0.40392,0
1,0.39608,0
1,0.39216,0
1,0.38039,0
1,0.37255,0
1,0.36471,0
1,0.35686,0
1,0.34902,0
1,0.34118,0
1,0.33725,0
1,0.32941,0
1,0.31765,0
1,0.3098,0
1,0.30196,0
1,0.29412,0
1,0.27843,0
1,0.27451,0
1,0.26275,0
1,0.2549,0
1,0.24706,0
1,0.23529,0
1,0.22745,0
1,0.21569,0
1,0.20392,0
1,0.19608,0
1,0.18431,0
1,0.17647,0
1,0.16078,0
1,0.15294,0
1,0.14118,0
1,0.12941,0
1,0.12157,0
1,0.10588,0
1,0.090196,0
1,0.082353,0
1,0.066667,0
1,0.05098,0
1,0.035294,0
1,0.023529,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.011765,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.011765,0
1,0.011765,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.011765,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.011765,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.011765,0
1,0.015686,0
1,0.011765,0
1,0.015686,0
1,0.011765,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.011765,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.011765,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.011765,0
1,0.011765,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.011765,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.011765,0
1,0.015686,0
1,0.015686,0
1,0.011765,0
1,0.011765,0
1,0.015686,0
1,0.015686,0
1,0.011765,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.011765,0
1,0.011765,0
1,0.015686,0
1,0.011765,0
1,0.015686,0
1,0.011765,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.011765,0
1,0.015686,0
1,0.015686,0
1,0.011765,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.011765,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.011765,0
1,0.011765,0
1,0.015686,0
1,0.015686,0
1,0.015686,0
1,0.011765,0
1,0.011765,0
0.99608,0.015686,0
0.98824,0.015686,0
0.98824,0.015686,0
0.98431,0.015686,0
0.97647,0.011765,0
0.97647,0.011765,0
0.97647,0.015686,0
0.97255,0.015686,0
0.96863,0.011765,0
0.96863,0.015686,0
0.96078,0.011765,0
0.96078,0.015686,0
0.95686,0.011765,0
0.95686,0.011765,0
0.95294,0.011765,0
0.94902,0.015686,0
0.9451,0.011765,0
0.94118,0.011765,0
0.94118,0.011765,0
0.93725,0.011765,0
0.93725,0.015686,0
0.92941,0.011765,0
0.92941,0.011765,0
0.92549,0.011765,0
0.92549,0.015686,0
0.92157,0.011765,0
0.91765,0.011765,0
0.91373,0.011765,0
0.9098,0.011765,0
0.90588,0.011765,0
0.9098,0.015686,0
0.90196,0.011765,0
0.90196,0.011765,0
0.89804,0.011765,0
0.89412,0.011765,0
0.8902,0.011765,0
0.88627,0.011765,0
0.88627,0.011765,0
0.88235,0.0078431,0
0.87843,0.0078431,0
0.87451,0.011765,0
0.87451,0.011765,0
0.87059,0.011765,0
0.86667,0.011765,0
0.86667,0.011765,0
0.86275,0.011765,0
0.85882,0.011765,0
0.8549,0.011765,0
0.85098,0.011765,0
0.84706,0.011765,0
0.84314,0.0078431,0
0.84706,0.011765,0
0.83922,0.0078431,0
0.83529,0.0078431,0
0.83529,0.011765,0
0.83137,0.0078431,0
0.82745,0.0078431,0
0.82353,0.0078431,0
0.82745,0.011765,0
0.81961,0.0078431,0
0.81569,0.0078431,0
0.81176,0.0078431,0
0.81176,0.0078431,0
0.80784,0.011765,0
0.8,0.0078431,0
0.8,0.0078431,0
0.8,0.0078431,0
0.79608,0.0078431,0
0.79216,0.011765,0
0.78824,0.0078431,0
0.78431,0.0078431,0
0.78039,0.0078431,0
0.78039,0.011765,0
0.77647,0.0078431,0
0.77255,0.0078431,0
0.76863,0.0078431,0
0.76471,0.0078431,0
0.76471,0.011765,0
0.76078,0.0078431,0
0.75686,0.0078431,0
0.75294,0.0078431,0
0.74902,0.0078431,0
0.7451,0.0078431,0
0.7451,0.0078431,0
0.74118,0.0039216,0
0.73725,0.0078431,0
0.73725,0.0078431,0
0.72941,0.0039216,0
0.72549,0.0039216,0
0.72157,0.0039216,0
0.71765,0.0078431,0
0.71765,0.0078431,0
0.71373,0.0078431,0
0.71373,0.0039216,0
0.7098,0.0039216,0
0.70588,0.0039216,0
0.70196,0.0039216,0
0.69804,0.0039216,0
0.69804,0.0078431,0
0.69412,0.0078431,0
0.6902,0.0078431,0
0.68235,0.0039216,0
0.67843,0.0078431,0
0.67451,0.0039216,0
0.67451,0.0039216,0
0.67451,0.0078431,0
0.66667,0.0039216,0
0.66275,0.0039216,0
0.66275,0.0039216,0
0.65882,0.0039216,0
0.6549,0.0078431,0
0.65098,0.0039216,0
0.64706,0.0039216,0
0.64314,0.0039216,0
0.64314,0.0078431,0
0.63922,0.0078431,0
0.63137,0.0039216,0
0.62745,0.0039216,0
0.63137,0.0078431,0
0.62353,0.0039216,0
0.61961,0.0039216,0
0.61569,0.0039216,0
0.61176,0.0039216,0
0.60784,0.0039216,0
0.60392,0.0039216,0
0.60392,0.0039216,0
0.6,0.0039216,0
0.59608,0.0039216,0
0.59216,0.0039216,0
0.58431,0.0039216,0
0.58431,0.0039216,0
0.58039,0.0039216,0
0.57647,0.0039216,0
0.57255,0.0039216,0
0.56863,0.0039216,0
0.56471,0.0039216,0
0.56078,0.0039216,0
0.55686,0.0039216,0
0.55294,0.0039216,0
0.55294,0.0039216,0
0.54902,0.0039216,0
0.5451,0,0
0.54118,0.0039216,0
0.53725,0.0039216,0
0.53333,0,0
0.52941,0.0039216,0
0.52941,0.0039216,0
0.52157,0.0039216,0
0.51765,0,0
0.51373,0.0039216,0
0.5098,0.0039216,0
0.50588,0.0039216,0
0.50588,0.0039216,0
0.49804,0,0
0.49412,0,0
0.4902,0,0
0.4902,0.0039216,0
0.48235,0,0
0.47843,0,0
0.47451,0.0039216,0
0.47059,0,0
0.47059,0.0039216,0
0.46275,0.0039216,0
0.45882,0,0
0.45882,0.0039216,0
0.45098,0.0039216,0
0.44706,0,0
0.43922,0,0
0.43529,0,0
0.43137,0,0
